TableName,FieldName,Position
SAMPLE_GAS_ANAL_DETAIL,ANALYSIS_SOURCE,2
SAMPLE_GAS_ANAL_DETAIL,FLUID_TYPE,3
SAMPLE_GAS_ANAL_DETAIL,ANALYSIS_PROPERTY,4
SAMPLE_OIL_ANALYSIS,ANALYSIS_ID,1
SAMPLE_OIL_ANALYSIS,ANALYSIS_SOURCE,2
SAMPLE_OIL_ANALYSIS,OIL_ANALYSIS_OBS_NO,3
SAMPLE_OIL_ANAL_DETAIL,ANALYSIS_ID,1
SAMPLE_OIL_ANAL_DETAIL,ANALYSIS_SOURCE,2
SAMPLE_OIL_ANAL_DETAIL,OIL_ANALYSIS_OBS_NO,3
SAMPLE_OIL_ANAL_DETAIL,ANALYSIS_PROPERTY,4
SAMPLE_OIL_VISCOSITY,ANALYSIS_ID,1
SAMPLE_OIL_VISCOSITY,ANALYSIS_SOURCE,2
SAMPLE_OIL_VISCOSITY,OIL_ANALYSIS_OBS_NO,3
SAMPLE_OIL_VISCOSITY,VISCOSITY_OBS_NO,4
SAMPLE_WATER_ANALYSIS,ANALYSIS_ID,1
SAMPLE_WATER_ANALYSIS,ANALYSIS_SOURCE,2
SAMPLE_WATER_ANALYSIS,WATER_ANAL_OBS_NO,3
SAMPLE_WATER_ANAL_DTL,ANALYSIS_ID,1
SAMPLE_WATER_ANAL_DTL,ANALYSIS_SOURCE,2
SAMPLE_WATER_ANAL_DTL,WATER_ANAL_OBS_NO,3
SAMPLE_WATER_ANAL_DTL,ANALYSIS_PROPERTY,4
SEIS_3D,SEIS_3D_ID,1
SEIS_3D,SEIS_SET_TYPE,2
SEIS_ACQTN_DESIGN,ACQTN_DESIGN_ID,1
SEIS_ACQTN_SPECTRUM,ACQTN_DESIGN_ID,1
SEIS_ACQTN_SPECTRUM,SEIS_SPECTRUM_TYPE,2
SEIS_ACQTN_SURVEY,SEIS_ACQTN_SURVEY_ID,1
SEIS_ACQTN_SURVEY,SEIS_SET_TYPE,2
SEIS_ACTIVITY,SEIS_SET_ID,1
SEIS_ACTIVITY,SEIS_SET_TYPE,2
SEIS_ACTIVITY,ACTIVITY_OBS_NO,3
SEIS_ALIAS,SEIS_SET_ID,1
SEIS_ALIAS,SEIS_SET_TYPE,2
SEIS_ALIAS,SEIS_ALIAS_ID,3
SEIS_BA_SERVICE,SEIS_SET_ID,1
SEIS_BA_SERVICE,SEIS_SET_TYPE,2
SEIS_BA_SERVICE,PROVIDED_BY,3
SEIS_BA_SERVICE,SERVICE_SEQ_NO,4
SEIS_BIN_GRID,SEIS_SET_ID,1
SEIS_BIN_GRID,SEIS_SET_TYPE,2
SEIS_BIN_GRID,BIN_GRID_ID,3
SEIS_BIN_GRID,SOURCE,4
SEIS_BIN_ORIGIN,SEIS_SET_ID,1
SEIS_BIN_ORIGIN,SEIS_SET_TYPE,2
SEIS_BIN_ORIGIN,BIN_GRID_ID,3
SEIS_BIN_ORIGIN,BIN_GRID_SOURCE,4
SEIS_BIN_ORIGIN,BIN_ORIGIN_ID,5
SEIS_BIN_OUTLINE,SEIS_SET_ID,1
SEIS_BIN_OUTLINE,SEIS_SET_TYPE,2
SEIS_BIN_OUTLINE,BIN_GRID_ID,3
SEIS_BIN_OUTLINE,BIN_GRID_SOURCE,4
SEIS_BIN_OUTLINE,OUTLINE_SEQ_NO,5
SEIS_BIN_POINT,SEIS_SET_ID,1
SEIS_BIN_POINT,SEIS_SET_TYPE,2
SEIS_BIN_POINT,BIN_GRID_ID,3
SEIS_BIN_POINT,BIN_GRID_SOURCE,4
SEIS_BIN_POINT,BIN_POINT_ID,5
SEIS_BIN_POINT_TRACE,SEIS_SET_ID,1
SEIS_BIN_POINT_TRACE,SEIS_SET_TYPE,2
SEIS_BIN_POINT_TRACE,BIN_GRID_ID,3
SEIS_BIN_POINT_TRACE,BIN_GRID_SOURCE,4
SEIS_BIN_POINT_TRACE,BIN_POINT_ID,5
SEIS_BIN_POINT_TRACE,TRACE_ID,6
SEIS_BIN_POINT_VERSION,SEIS_SET_ID,1
SEIS_BIN_POINT_VERSION,SEIS_SET_TYPE,2
SEIS_BIN_POINT_VERSION,BIN_GRID_ID,3
SEIS_BIN_POINT_VERSION,BIN_GRID_SOURCE,4
SEIS_BIN_POINT_VERSION,BIN_POINT_ID,5
SEIS_BIN_POINT_VERSION,BIN_POINT_OBS_NO,6
SEIS_CHANNEL,SEIS_SET_ID,1
SEIS_CHANNEL,SEIS_SET_TYPE,2
SEIS_CHANNEL,RECORD_ID,3
SEIS_CHANNEL,CHANNEL_ID,4
SEIS_GROUP_COMP,SEIS_GROUP_ID,1
SEIS_GROUP_COMP,SEIS_GROUP_SET_TYPE,2
SEIS_GROUP_COMP,INPUT_SEIS_SET_ID,3
SEIS_GROUP_COMP,INPUT_SEIS_SET_TYPE,4
SEIS_GROUP_COMP,COMPONENT_ID,5
SEIS_INSPECTION,INSPECTION_ID,1
SEIS_INSP_COMPONENT,INSPECTION_ID,1
SEIS_INSP_COMPONENT,INSPECTION_COMPONENT_ID,2
SEIS_INTERP_COMP,INTERP_SET_ID,1
SEIS_INTERP_COMP,SEIS_SET_TYPE,2
SEIS_INTERP_COMP,COMPONENT_ID,3
SEIS_INTERP_LOAD,INTERP_SET_ID,1
SEIS_INTERP_LOAD,SEIS_SET_TYPE,2
SEIS_INTERP_LOAD,PROCESS_STEP_ID,3
SEIS_INTERP_LOAD_PARM,INTERP_SET_ID,1
SEIS_INTERP_LOAD_PARM,SEIS_SET_TYPE,2
SEIS_INTERP_LOAD_PARM,PROCESS_STEP_ID,3
SEIS_INTERP_LOAD_PARM,PARAMETER_ID,4
SEIS_INTERP_SET,INTERP_SET_ID,1
SEIS_INTERP_SET,SEIS_SET_TYPE,2
SEIS_INTERP_SURFACE,SURFACE_ID,1
SEIS_LICENSE,SEIS_SET_ID,1
SEIS_LICENSE,SEIS_SET_TYPE,2
SEIS_LICENSE,LICENSE_ID,3
SEIS_LICENSE_ALIAS,SEIS_SET_ID,1
SEIS_LICENSE_ALIAS,SEIS_SET_TYPE,2
SEIS_LICENSE_ALIAS,LICENSE_ID,3
SEIS_LICENSE_ALIAS,SOURCE,4
SEIS_LICENSE_ALIAS,ALIAS_ID,5
SEIS_LICENSE_AREA,SEIS_SET_ID,1
SEIS_LICENSE_AREA,SEIS_SET_TYPE,2
SEIS_LICENSE_AREA,LICENSE_ID,3
SEIS_LICENSE_AREA,AREA_ID,4
SEIS_LICENSE_AREA,AREA_TYPE,5
SEIS_LICENSE_COND,SEIS_SET_ID,1
SEIS_LICENSE_COND,SEIS_SET_TYPE,2
SEIS_LICENSE_COND,LICENSE_ID,3
SEIS_LICENSE_COND,CONDITION_ID,4
SEIS_LICENSE_REMARK,SEIS_SET_ID,1
SEIS_LICENSE_REMARK,SEIS_SET_TYPE,2
SEIS_LICENSE_REMARK,LICENSE_ID,3
SEIS_LICENSE_REMARK,REMARK_ID,4
SEIS_LICENSE_REMARK,REMARK_SEQ_NO,5
SEIS_LICENSE_STATUS,SEIS_SET_ID,1
SEIS_LICENSE_STATUS,SEIS_SET_TYPE,2
SEIS_LICENSE_STATUS,LICENSE_ID,3
SEIS_LICENSE_STATUS,STATUS_ID,4
SEIS_LICENSE_TYPE,GRANTED_BY_BA_ID,1
SEIS_LICENSE_TYPE,SEIS_LICENSE_TYPE,2
SEIS_LICENSE_VIOLATION,SEIS_SET_ID,1
SEIS_LICENSE_VIOLATION,SEIS_SET_TYPE,2
SEIS_LICENSE_VIOLATION,LICENSE_ID,3
SEIS_LICENSE_VIOLATION,VIOLATION_ID,4
SEIS_LINE,SEIS_LINE_ID,1
SEIS_LINE,SEIS_SET_TYPE,2
SEIS_PATCH,PATCH_ID,1
SEIS_PATCH_DESC,PATCH_ID,1
SEIS_PATCH_DESC,PATCH_DESC_ID,2
SEIS_PICK,INTERP_SET_ID,1
SEIS_PICK,SEIS_SET_TYPE,2
SEIS_PICK,SURFACE_ID,3
SEIS_PICK,SEIS_PICK_ID,4
SEIS_POINT,SEIS_SET_ID,1
SEIS_POINT,SEIS_SET_TYPE,2
SEIS_POINT,SEIS_POINT_ID,3
SEIS_POINT_FLOW,SEIS_SET_ID,1
SEIS_POINT_FLOW,SEIS_SET_TYPE,2
SEIS_POINT_FLOW,SEIS_POINT_ID,3
SEIS_POINT_FLOW,FLOW_ID,4
SEIS_POINT_FLOW_DESC,SEIS_SET_ID,1
SEIS_POINT_FLOW_DESC,SEIS_SET_TYPE,2
SEIS_POINT_FLOW_DESC,SEIS_POINT_ID,3
SEIS_POINT_FLOW_DESC,FLOW_ID,4
SEIS_POINT_SUMMARY,SEIS_SET_ID,1
SEIS_POINT_SUMMARY,SEIS_SET_TYPE,2
SEIS_POINT_SUMMARY,SEIS_SUMMARY_OBS_NO,3
SEIS_POINT_VERSION,SEIS_LINE_ID,1
SEIS_POINT_VERSION,SEIS_SET_TYPE,2
SEIS_POINT_VERSION,SEIS_POINT_ID,3
SEIS_POINT_VERSION,SEIS_POINT_OBS_NO,4
SEIS_PROC_COMPONENT,SEIS_PROC_SET_ID,1
SEIS_PROC_COMPONENT,SEIS_SET_TYPE,2
SEIS_PROC_COMPONENT,COMPONENT_ID,3
SEIS_PROC_PARM,SEIS_PROC_SET_ID,1
SEIS_PROC_PARM,SEIS_SET_TYPE,2
SEIS_PROC_PARM,PROCESS_STEP_ID,3
SEIS_PROC_PARM,PARAMETER_ID,4
SEIS_PROC_PLAN,SEIS_PROC_PLAN_ID,1
SEIS_PROC_PLAN_PARM,SEIS_PROC_PLAN_ID,1
SEIS_PROC_PLAN_PARM,PROC_PLAN_STEP_ID,2
SEIS_PROC_PLAN_PARM,PARAMETER_ID,3
SEIS_PROC_PLAN_STEP,SEIS_PROC_PLAN_ID,1
SEIS_PROC_PLAN_STEP,PROC_PLAN_STEP_ID,2
SEIS_PROC_SET,SEIS_PROC_SET_ID,1
SEIS_PROC_SET,SEIS_SET_TYPE,2
SEIS_PROC_STEP,SEIS_PROC_SET_ID,1
SEIS_PROC_STEP,SEIS_SET_TYPE,2
SEIS_PROC_STEP,PROCESS_STEP_ID,3
SEIS_PROC_STEP_COMPONENT,SEIS_PROC_SET_ID,1
SEIS_PROC_STEP_COMPONENT,SEIS_SET_TYPE,2
SEIS_PROC_STEP_COMPONENT,COMPONENT_ID,3
SEIS_PROC_STEP_COMPONENT,PROCESS_STEP_ID,4
SEIS_RECORD,SEIS_SET_ID,1
SEIS_RECORD,SEIS_SET_TYPE,2
SEIS_RECORD,RECORD_ID,3
SEIS_RECVR_MAKE,SEIS_RCVR_MAKE,1
SEIS_RECVR_SETUP,ACQTN_DESIGN_ID,1
SEIS_RECVR_SETUP,RCVR_SETUP_ID,2
SEIS_SEGMENT,SEGMENT_ID,1
SEIS_SEGMENT,SEIS_SET_TYPE,2
SEIS_SET,SEIS_SET_ID,1
SEIS_SET,SEIS_SET_TYPE,2
SEIS_SET_AREA,SEIS_SET_ID,1
SEIS_SET_AREA,SEIS_SET_TYPE,2
SEIS_SET_AREA,AREA_ID,3
SEIS_SET_AREA,AREA_TYPE,4
SEIS_SET_AUTHORIZE,SEIS_SET_ID,1
SEIS_SET_AUTHORIZE,SEIS_SET_TYPE,2
SEIS_SET_AUTHORIZE,AUTHORIZE_ID,3
SEIS_SET_COMPONENT,SEIS_SET_ID,1
SEIS_SET_COMPONENT,SEIS_SET_TYPE,2
SEIS_SET_COMPONENT,COMPONENT_OBS_NO,3
SEIS_SET_GEOMETRY,SEIS_SET_ID,1
SEIS_SET_GEOMETRY,SEIS_SET_TYPE,2
SEIS_SET_GEOMETRY,GEOMETRY_FORMAT,3
SEIS_SET_GEOMETRY,GEOMETRY_ID,4
SEIS_SET_GEOMETRY,GEOMETRY_OBS_NO,5
SEIS_SET_JURISDICTION,SEIS_SET_ID,1
SEIS_SET_JURISDICTION,SEIS_SET_TYPE,2
SEIS_SET_JURISDICTION,JURISDICTION,3
SEIS_SET_PLAN,SEIS_SET_ID,1
SEIS_SET_PLAN,SEIS_SET_TYPE,2
SEIS_SET_STATUS,SEIS_SET_ID,1
SEIS_SET_STATUS,SEIS_SET_TYPE,2
SEIS_SET_STATUS,STATUS_ID,3
SEIS_SP_SURVEY,SEIS_SET_ID,1
SEIS_SP_SURVEY,SEIS_SET_TYPE,2
SEIS_SP_SURVEY,SEIS_POINT_ID,3
SEIS_SP_SURVEY,SEIS_SP_SURVEY_OBS_NO,4
SEIS_STREAMER,STREAMER_ID,1
SEIS_STREAMER_BUILD,STREAMER_ID,1
SEIS_STREAMER_BUILD,STREAMER_COMPONENT_ID,2
SEIS_STREAMER_COMP,STREAMER_ID,1
SEIS_STREAMER_COMP,COMPONENT_TYPE,2
SEIS_TRANSACTION,SEIS_TRANSACTION_ID,1
SEIS_TRANSACTION,TRANSACTION_TYPE,2
SEIS_TRANS_COMPONENT,SEIS_TRANSACTION_ID,1
SEIS_TRANS_COMPONENT,TRANSACTION_TYPE,2
SEIS_TRANS_COMPONENT,TRANSACTION_COMPONENT_ID,3
SEIS_VELOCITY,VELOCITY_VOLUME_ID,1
SEIS_VELOCITY,VOLUME_POINT,2
SEIS_VELOCITY_INTERVAL,INTERVAL_ID,1
SEIS_VELOCITY_VOLUME,VELOCITY_VOLUME_ID,1
SEIS_VESSEL,VESSEL_ID,1
SEIS_VESSEL,SF_TYPE,2
SEIS_VESSEL,VESSEL_CONFIG_OBS_NO,3
SEIS_WELL,SEIS_SET_ID,1
SEIS_WELL,SEIS_SET_TYPE,2
SF_AIRCRAFT,SUPPORT_FACILITY_ID,1
SF_AIRCRAFT,SF_TYPE,2
SF_AIRSTRIP,SUPPORT_FACILITY_ID,1
SF_AIRSTRIP,SF_TYPE,2
SF_ALIAS,SUPPORT_FACILITY_ID,1
SF_ALIAS,SF_TYPE,2
SF_ALIAS,ALIAS_ID,3
SF_BA_CREW,SUPPORT_FACILITY_ID,1
SF_BA_CREW,SF_TYPE,2
SF_BA_CREW,CREW_COMPANY_BA_ID,3
SF_BA_CREW,CREW_ID,4
SF_BA_CREW,SF_BA_CREW_OBS_NO,5
SF_BA_SERVICE,SUPPORT_FACILITY_ID,1
SF_BA_SERVICE,SF_TYPE,2
SF_BA_SERVICE,BUSINESS_ASSOCIATE,3
SF_BA_SERVICE,SERVICE_SEQ_NO,4
SF_BRIDGE,BRIDGE_ID,1
SF_BRIDGE,SF_TYPE,2
SF_COMPONENT,SUPPORT_FACILITY_ID,1
SF_COMPONENT,SF_TYPE,2
SF_COMPONENT,USE_ID,3
SF_COMPONENT,COMPONENT_OBS_NO,4
SF_DESCRIPTION,SUPPORT_FACILITY_ID,1
SF_DESCRIPTION,SF_TYPE,2
SF_DESCRIPTION,DESCRIPTION_OBS_NO,3
SF_DISPOSAL,SUPPORT_FACILITY_ID,1
SF_DISPOSAL,SF_TYPE,2
SF_DOCK,DOCK_ID,1
SF_DOCK,SF_TYPE,2
SF_ELECTRIC,SUPPORT_FACILITY_ID,1
SF_ELECTRIC,SF_TYPE,2
SF_EQUIPMENT,SUPPORT_FACILITY_ID,1
SF_EQUIPMENT,SF_TYPE,2
SF_EQUIPMENT,COMPONENT_ID,3
SF_GEOMETRY,SUPPORT_FACILITY_ID,1
SF_GEOMETRY,SF_TYPE,2
SF_GEOMETRY,GEOMETRY_FORMAT,3
SF_GEOMETRY,GEOMETRY_ID,4
SF_GEOMETRY,GEOMETRY_OBS_NO,5
SF_HABITAT,SUPPORT_FACILITY_ID,1
SF_HABITAT,SF_TYPE,2
SF_LANDING,SUPPORT_FACILITY_ID,1
SF_LANDING,SF_TYPE,2
SF_MAINTAIN,SUPPORT_FACILITY_ID,1
SF_MAINTAIN,SF_TYPE,2
SF_MAINTAIN,MAINTAIN_ID,3
SF_MONUMENT,MONUMENT_ID,1
SF_MONUMENT,SF_TYPE,2
SF_OTHER,SUPPORT_FACILITY_ID,1
SF_OTHER,SF_TYPE,2
SF_PAD,PAD_ID,1
SF_PAD,SF_TYPE,2
SF_PLATFORM,PLATFORM_ID,1
SF_PLATFORM,SF_TYPE,2
SF_PORT,SUPPORT_FACILITY_ID,1
SF_PORT,SF_TYPE,2
SF_RAILWAY,RAILWAY_ID,1
SF_RAILWAY,SF_TYPE,2
SF_RESTRICTION,SUPPORT_FACILITY_ID,1
SF_RESTRICTION,SF_TYPE,2
SF_RESTRICTION,RESTRICTION_ID,3
SF_RESTRICTION,RESTRICTION_VERSION,4
SF_REST_REMARK,SUPPORT_FACILITY_ID,1
SF_REST_REMARK,SF_TYPE,2
SF_REST_REMARK,RESTRICTION_ID,3
SF_REST_REMARK,RESTRICTION_VERSION,4
SF_REST_REMARK,RESTRICTION_REMARK_ID,5
SF_RIG,RIG_ID,1
SF_RIG,SF_TYPE,2
SF_RIG_BOP,RIG_ID,1
SF_RIG_BOP,SF_TYPE,2
SF_RIG_BOP,BOP_ID,3
SF_RIG_GENERATOR,RIG_ID,1
SF_RIG_GENERATOR,SF_TYPE,2
SF_RIG_GENERATOR,GENERATOR_ID,3
SF_RIG_OVERHEAD_EQUIP,RIG_ID,1
SF_RIG_OVERHEAD_EQUIP,SF_TYPE,2
SF_RIG_OVERHEAD_EQUIP,EQUIP_ID,3
SF_RIG_PUMP,RIG_ID,1
SF_RIG_PUMP,SF_TYPE,2
SF_RIG_PUMP,PUMP_ID,3
SF_RIG_SHAKER,RIG_ID,1
SF_RIG_SHAKER,SF_TYPE,2
SF_RIG_SHAKER,SHAKER_ID,3
SF_ROAD,ROAD_ID,1
SF_ROAD,SF_TYPE,2
SF_STATUS,SUPPORT_FACILITY_ID,1
SF_STATUS,SF_TYPE,2
SF_STATUS,STATUS_ID,3
SF_SUPPORT_FACILITY,SUPPORT_FACILITY_ID,1
SF_SUPPORT_FACILITY,SF_TYPE,2
SF_TOWER,TOWER_ID,1
SF_TOWER,SF_TYPE,2
SF_VEHICLE,VEHICLE_ID,1
SF_VEHICLE,SF_TYPE,2
SF_VESSEL,VESSEL_ID,1
SF_VESSEL,SF_TYPE,2
SF_WASTE,WASTE_FACILITY_ID,1
SF_WASTE,SF_TYPE,2
SF_WASTE_DISPOSAL,WASTE_FACILITY_ID,1
SF_WASTE_DISPOSAL,SF_TYPE,2
SF_WASTE_DISPOSAL,WASTE_ID,3
SF_XREF,SUPPORT_FACILITY_ID,1
SF_XREF,SF_TYPE,2
SF_XREF,SUPPORT_FACILITY_ID2,3
SF_XREF,SF_TYPE2,4
SOURCE_DOCUMENT,SOURCE_DOCUMENT,1
SOURCE_DOC_AUTHOR,SOURCE_DOCUMENT,1
SOURCE_DOC_AUTHOR,AUTHOR_ID,2
SOURCE_DOC_BIBLIO,SOURCE_DOCUMENT,1
SOURCE_DOC_BIBLIO,BIBLIO_OBS_NO,2
SPACING_UNIT,SPACING_UNIT_ID,1
SPACING_UNIT_INST,SPACING_UNIT_ID,1
SPACING_UNIT_INST,INSTRUMENT_ID,2
SPATIAL_DESCRIPTION,SPATIAL_DESCRIPTION_ID,1
SPATIAL_DESCRIPTION,SPATIAL_OBS_NO,2
SP_BOUNDARY,POLYGON_ID,1
SP_BOUNDARY,POINT_SEQ_NO,2
SP_BOUNDARY_VERSION,POLYGON_ID,1
SP_BOUNDARY_VERSION,POINT_SEQ_NO,2
SP_BOUNDARY_VERSION,SOURCE,3
SP_BOUNDARY_VERSION,VERSION_OBS_NO,4
SP_COMPONENT,SPATIAL_DESCRIPTION_ID,1
SP_COMPONENT,SPATIAL_OBS_NO,2
SP_COMPONENT,COMPONENT_ID,3
SP_DESC_TEXT,SPATIAL_DESCRIPTION_ID,1
SP_DESC_TEXT,SPATIAL_OBS_NO,2
SP_DESC_TEXT,TEXT_ID,3
SP_DESC_TEXT,DESCRIPTION_SEQ_NO,4
SP_DESC_XREF,SPATIAL_DESCRIPTION_ID,1
SP_DESC_XREF,SPATIAL_OBS_NO,2
SP_DESC_XREF,SPATIAL_DESCRIPTION_ID_2,3
SP_DESC_XREF,SPATIAL_OBS_NO_2,4
SP_GEOMETRY,SPATIAL_OBS_NO,1
SP_GEOMETRY,SPATIAL_DESCRIPTION_ID,2
SP_GEOMETRY,GEOMETRY_FORMAT,3
SP_GEOMETRY,GEOMETRY_ID,4
SP_GEOMETRY,GEOMETRY_OBS_NO,5
SP_LINE,LINE_ID,1
SP_LINE_POINT,LINE_ID,1
SP_LINE_POINT,POINT_SEQ_NO,2
SP_LINE_POINT_VERSION,LINE_ID,1
SP_LINE_POINT_VERSION,POINT_SEQ_NO,2
SP_LINE_POINT_VERSION,SOURCE,3
SP_LINE_POINT_VERSION,VERSION_OBS_NO,4
SP_MINERAL_ZONE,SPATIAL_DESCRIPTION_ID,1
SP_MINERAL_ZONE,SPATIAL_OBS_NO,2
SP_MINERAL_ZONE,MINERAL_ZONE_ID,3
SP_PARCEL,SPATIAL_DESCRIPTION_ID,1
SP_PARCEL,SPATIAL_OBS_NO,2
SP_PARCEL,PARCEL_ID,3
SP_PARCEL_CARTER,PARCEL_CARTER_ID,1
SP_PARCEL_CONGRESS,PARCEL_CONGRESS_ID,1
SP_PARCEL_DLS,PARCEL_DLS_ID,1
SP_PARCEL_DLS_ROAD,PARCEL_DLS_ID,1
SP_PARCEL_DLS_ROAD,DLS_ROAD_ALLOWANCE_ID,2
SP_PARCEL_FPS,PARCEL_FPS_ID,1
SP_PARCEL_LIBYA,PARCEL_LYBIA_ID,1
SP_PARCEL_LOT,PARCEL_LOT_ID,1
SP_PARCEL_LOT,PARCEL_LOT_TYPE,2
SP_PARCEL_LOT,PARCEL_LOT_NUM,3
SP_PARCEL_M_B,SPATIAL_DESCRIPTION_ID,1
SP_PARCEL_M_B,SPATIAL_OBS_NO,2
SP_PARCEL_M_B,M_B_ID,3
SP_PARCEL_NE_LOC,PARCEL_NE_LOC_ID,1
SP_PARCEL_NORTH_SEA,PARCEL_NORTH_SEA_ID,1
SP_PARCEL_NTS,PARCEL_NTS_ID,1
SP_PARCEL_OFFSHORE,PARCEL_OFFSHORE_ID,1
SP_PARCEL_OHIO,PARCEL_OHIO_ID,1
SP_PARCEL_PBL,PARCEL_PBL_ID,1
SP_PARCEL_REMARK,SPATIAL_DESCRIPTION_ID,1
SP_PARCEL_REMARK,SPATIAL_OBS_NO,2
SP_PARCEL_REMARK,PARCEL_ID,3
SP_PARCEL_REMARK,REMARK_SEQ_NO,4
SP_PARCEL_TEXAS,PARCEL_TEXAS_ID,1
SP_POINT,POINT_ID,1
SP_POINT_VERSION,POINT_ID,1
SP_POINT_VERSION,SOURCE,2
SP_POINT_VERSION,VERSION_OBS_NO,3
SP_POLYGON,POLYGON_ID,1
SP_ZONE_DEFINITION,ZONE_DEFINITION_ID,1
SP_ZONE_DEFIN_XREF,ZONE_DEFINITION_ID_1,1
SP_ZONE_DEFIN_XREF,ZONE_DEFINITION_ID_2,2
SP_ZONE_SUBSTANCE,SPATIAL_DESCRIPTION_ID,1
SP_ZONE_SUBSTANCE,SPATIAL_OBS_NO,2
SP_ZONE_SUBSTANCE,MINERAL_ZONE_ID,3
SP_ZONE_SUBSTANCE,SUBSTANCE,4
STRAT_ACQTN_METHOD,STRAT_ACQTN_METHOD_ID,1
STRAT_ALIAS,STRAT_NAME_SET_ID,1
STRAT_ALIAS,STRAT_UNIT_ID,2
STRAT_ALIAS,ALIAS_STRAT_NAME_SET_ID,3
STRAT_ALIAS,ALIAS_STRAT_UNIT_ID,4
STRAT_ALIAS,SOURCE,5
STRAT_COLUMN,STRAT_COLUMN_ID,1
STRAT_COLUMN,SOURCE,2
STRAT_COLUMN_ACQTN,STRAT_COLUMN_ID,1
STRAT_COLUMN_ACQTN,STRAT_COLUMN_SOURCE,2
STRAT_COLUMN_ACQTN,STRAT_NAME_SET_ID,3
STRAT_COLUMN_ACQTN,STRAT_UNIT_ID,4
STRAT_COLUMN_ACQTN,INTERP_ID,5
STRAT_COLUMN_ACQTN,STRAT_COLUMN_ACQTN_ID,6
STRAT_COLUMN_UNIT,STRAT_COLUMN_ID,1
STRAT_COLUMN_UNIT,STRAT_COLUMN_SOURCE,2
STRAT_COLUMN_UNIT,STRAT_NAME_SET_ID,3
STRAT_COLUMN_UNIT,STRAT_UNIT_ID,4
STRAT_COLUMN_UNIT,INTERP_ID,5
STRAT_COLUMN_XREF,STRAT_COLUMN_ID_1,1
STRAT_COLUMN_XREF,STRAT_COLUMN_SOURCE_1,2
STRAT_COLUMN_XREF,STRAT_COLUMN_ID_2,3
STRAT_COLUMN_XREF,STRAT_COLUMN_SOURCE_2,4
STRAT_COL_UNIT_AGE,STRAT_COLUMN_ID,1
STRAT_COL_UNIT_AGE,STRAT_COLUMN_SOURCE,2
STRAT_COL_UNIT_AGE,STRAT_NAME_SET_ID,3
STRAT_COL_UNIT_AGE,STRAT_UNIT_ID,4
STRAT_COL_UNIT_AGE,INTERP_ID,5
STRAT_COL_UNIT_AGE,AGE_SOURCE,6
STRAT_COL_UNIT_AGE,AGE_ID,7
STRAT_EQUIVALENCE,STRAT_NAME_SET_ID,1
STRAT_EQUIVALENCE,STRAT_UNIT_ID,2
STRAT_EQUIVALENCE,EQUIV_STRAT_NAME_SET_ID,3
STRAT_EQUIVALENCE,EQUIV_STRAT_UNIT_ID,4
STRAT_EQUIVALENCE,EQUIV_ID,5
STRAT_EQUIVALENCE,SOURCE,6
STRAT_FIELD_ACQTN,STRAT_FIELD_ACQTN_ID,1
STRAT_FIELD_ACQTN,FIELD_STATION_ID,2
STRAT_FIELD_ACQTN,STRAT_NAME_SET_ID,3
STRAT_FIELD_ACQTN,STRAT_UNIT_ID,4
STRAT_FIELD_ACQTN,INTERP_ID,5
STRAT_FIELD_GEOMETRY,FIELD_STATION_ID,1
STRAT_FIELD_GEOMETRY,GEOMETRY_FORMAT,2
STRAT_FIELD_GEOMETRY,GEOMETRY_ID,3
STRAT_FIELD_GEOMETRY,GEOMETRY_OBS_NO,4
STRAT_FIELD_NODE,FIELD_STATION_ID,1
STRAT_FIELD_NODE,NODE_ID,2
STRAT_FIELD_NODE,SOURCE,3
STRAT_FIELD_SECTION,FIELD_STATION_ID,1
STRAT_FIELD_SECTION,STRAT_NAME_SET_ID,2
STRAT_FIELD_SECTION,STRAT_UNIT_ID,3
STRAT_FIELD_SECTION,INTERP_ID,4
STRAT_FIELD_STATION,FIELD_STATION_ID,1
STRAT_FLD_INTERP_AGE,FIELD_STATION_ID,1
STRAT_FLD_INTERP_AGE,STRAT_NAME_SET_ID,2
STRAT_FLD_INTERP_AGE,STRAT_UNIT_ID,3
STRAT_FLD_INTERP_AGE,INTERP_ID,4
STRAT_FLD_INTERP_AGE,AGE_SOURCE,5
STRAT_FLD_INTERP_AGE,AGE_ID,6
STRAT_HIERARCHY,PARENT_STRAT_NAME_SET_ID,1
STRAT_HIERARCHY,PARENT_STRAT_UNIT_ID,2
STRAT_HIERARCHY,CHILD_STRAT_NAME_SET_ID,3
STRAT_HIERARCHY,CHILD_STRAT_UNIT_ID,4
STRAT_HIERARCHY,HIERARCHY_ID,5
STRAT_HIERARCHY,SOURCE,6
STRAT_HIERARCHY_DESC,HIERARCHY_DESC_ID,1
STRAT_HIERARCHY_DESC,HIERARCHY_SEQ_NO,2
STRAT_INTERP_CORR,CORRELATION_ID,1
STRAT_NAME_SET,STRAT_NAME_SET_ID,1
STRAT_NAME_SET_XREF,STRAT_NAME_SET_ID_1,1
STRAT_NAME_SET_XREF,STRAT_NAME_SET_ID_2,2
STRAT_NAME_SET_XREF,XREF_OBS_NO,3
STRAT_NODE_VERSION,FIELD_STATION_ID,1
STRAT_NODE_VERSION,NODE_ID,2
STRAT_NODE_VERSION,SOURCE,3
STRAT_NODE_VERSION,NODE_OBS_NO,4
STRAT_TOPO_RELATION,STRAT_NAME_SET_ID_1,1
